#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor x0 dx0
sn2005iq 999 0.034044 999 16.742188 999 -1.071327 0.040712 -0.112553 0.019261 999 999 53687.694421 0.040989 999 999 999 999 999 999 999 3.586406e-03 6.065420e-05
05D1hm 999 0.587000 999 24.089828 999 1.096288 0.289279 0.148495 0.040638 999 999 53696.065978 0.403029 999 999 999 999 999 999 999 4.153520e-06 1.320998e-07
05D2dw 999 0.417000 999 22.471036 999 1.142619 0.164478 -0.013335 0.024822 999 999 53454.421217 0.129344 999 999 999 999 999 999 999 1.856906e-05 4.728520e-07
SDSS20048 999 0.182000 999 20.904900 999 -0.680769 0.499896 0.021802 0.039668 999 999 54410.164987 0.357620 999 999 999 999 999 999 999 7.801979e-05 3.260374e-06
SDSS17745 999 0.060000 999 17.860971 999 1.070316 0.120896 -0.050137 0.025513 999 999 54372.433244 0.134474 999 999 999 999 999 999 999 1.288995e-03 3.977274e-05
06D3ed 999 0.404000 999 22.605026 999 -0.391802 0.081163 -0.067687 0.022697 999 999 53876.184689 0.137622 999 999 999 999 999 999 999 1.638907e-05 3.646368e-07
05D3jq 999 0.579000 999 23.296284 999 1.520820 0.210594 0.005420 0.028232 999 999 53501.009904 0.403761 999 999 999 999 999 999 999 8.667715e-06 1.902050e-07
SDSS16350 999 0.236100 999 21.126546 999 -1.436644 0.574938 -0.091646 0.043962 999 999 54054.135028 0.439474 999 999 999 999 999 999 999 6.369230e-05 2.506843e-06
SDSS5994 999 0.187000 999 20.477445 999 0.746771 0.264490 -0.061585 0.029498 999 999 53665.740039 0.267127 999 999 999 999 999 999 999 1.157830e-04 4.152434e-06
04D4im 999 0.751000 999 23.814172 999 0.955307 0.236802 0.030699 0.059113 999 999 53285.352213 0.310173 999 999 999 999 999 999 999 5.321181e-06 1.636126e-07
SDSS17258 999 0.091000 999 18.816980 999 0.317913 0.210646 0.027303 0.033556 999 999 54342.577811 0.656459 999 999 999 999 999 999 999 5.342156e-04 3.094753e-05
SDSS19027 999 0.295000 999 21.355248 999 0.472853 0.540544 -0.006753 0.045454 999 999 54386.550345 0.625714 999 999 999 999 999 999 999 5.159427e-05 2.409284e-06
04D2cf 999 0.369000 999 22.444303 999 -0.739174 0.246309 -0.021675 0.035870 999 999 53075.356024 1.080931 999 999 999 999 999 999 999 1.901854e-05 9.687975e-07
SDSS18740 999 0.157000 999 20.171635 999 -0.034559 0.125850 0.024799 0.022340 999 999 54391.806024 0.107516 999 999 999 999 999 999 999 1.533101e-04 3.881601e-06
SDSS12781 999 0.084310 999 19.384484 999 -1.831791 0.188074 0.036272 0.026775 999 999 53979.307996 0.223965 999 999 999 999 999 999 999 3.165087e-04 1.099150e-05
06D3gn 999 0.250000 999 21.861634 999 -0.526776 0.095911 0.114974 0.025644 999 999 53921.236284 0.090994 999 999 999 999 999 999 999 3.237517e-05 8.520438e-07
SDSS5533 999 0.219700 999 21.159760 999 -0.078791 0.274821 0.022535 0.034754 999 999 53667.439086 0.329822 999 999 999 999 999 999 999 6.172114e-05 2.200680e-06
SDSS2533 999 0.340000 999 21.772593 999 1.735285 0.754108 -0.077258 0.054068 999 999 53640.346146 0.663841 999 999 999 999 999 999 999 3.516226e-05 2.505426e-06
SDSS15443 999 0.181910 999 20.189990 999 1.561567 0.180579 -0.041257 0.023888 999 999 54041.289327 0.167516 999 999 999 999 999 999 999 1.509897e-04 3.907415e-06
SDSS18612 999 0.114930 999 19.672185 999 -0.734056 0.132862 0.060110 0.022182 999 999 54383.703866 0.173427 999 999 999 999 999 999 999 2.427267e-04 6.146319e-06
04D4bk 999 0.880000 999 24.285214 999 1.749032 0.432375 -0.105935 0.059527 999 999 53192.089989 0.485071 999 999 999 999 999 999 999 3.413868e-06 1.352602e-07
SDSS13511 999 0.237370 999 21.460428 999 -1.553097 0.455576 -0.095131 0.042366 999 999 54002.619593 0.324056 999 999 999 999 999 999 999 4.686750e-05 2.072999e-06
SDSS4046 999 0.277000 999 21.520520 999 0.798174 0.529204 0.002525 0.045055 999 999 53645.760829 0.512088 999 999 999 999 999 999 999 4.429547e-05 2.136227e-06
SDSS18965 999 0.206000 999 20.717556 999 -0.639352 0.229214 -0.111792 0.035950 999 999 54395.341623 0.187656 999 999 999 999 999 999 999 9.280622e-05 3.346711e-06
SDSS14437 999 0.144000 999 19.706757 999 0.598653 0.119327 -0.094422 0.023633 999 999 54009.823616 0.119210 999 999 999 999 999 999 999 2.353468e-04 6.186879e-06
SDSS15421 999 0.185370 999 20.639626 999 0.175162 0.257388 -0.043714 0.026672 999 999 54035.159810 0.227359 999 999 999 999 999 999 999 9.973802e-05 2.925741e-06
SDSS762 999 0.191400 999 20.630304 999 1.124074 0.267015 -0.039029 0.030240 999 999 53625.148243 0.282586 999 999 999 999 999 999 999 1.005539e-04 3.285365e-06
06D3et 999 0.576000 999 23.458347 999 -1.370786 0.151346 -0.074942 0.034026 999 999 53894.157584 0.191626 999 999 999 999 999 999 999 7.469545e-06 1.831862e-07
sn2005ag 999 0.079400 999 18.413301 999 0.213825 0.047899 -0.037361 0.023189 999 999 53414.897949 0.085438 999 999 999 999 999 999 999 7.577949e-04 1.421042e-05
SDSS2165 999 0.288000 999 21.604707 999 0.479358 0.574462 -0.121421 0.044381 999 999 53634.347588 0.468046 999 999 999 999 999 999 999 4.102160e-05 1.991262e-06
05D2bv 999 0.474000 999 22.718794 999 -0.009760 0.123560 -0.104619 0.024970 999 999 53404.213756 0.141255 999 999 999 999 999 999 999 1.479330e-05 3.462601e-07
SDSS14108 999 0.133000 999 20.144961 999 0.246902 0.143211 -0.000764 0.024458 999 999 54010.209852 0.171463 999 999 999 999 999 999 999 1.573400e-04 4.252696e-06
03D4dh 999 0.627000 999 23.386249 999 1.127181 0.189435 -0.044009 0.055166 999 999 52906.262753 0.268672 999 999 999 999 999 999 999 7.947905e-06 2.374939e-07
03D4cz 999 0.695000 999 24.023947 999 -1.761729 0.379622 -0.074035 0.084351 999 999 52894.647263 0.426218 999 999 999 999 999 999 999 4.404623e-06 1.910517e-07
06D4ba 999 0.700000 999 23.721512 999 0.692199 0.413517 -0.095146 0.070801 999 999 53904.789553 0.504523 999 999 999 999 999 999 999 5.818062e-06 2.658959e-07
sn1992bs 999 0.063700 999 18.251669 999 -0.175937 0.134559 -0.032140 0.048640 999 999 48985.247893 0.465140 999 999 999 999 999 999 999 8.845421e-04 3.413575e-05
sn2001bt 999 0.014640 999 15.266483 999 -0.865542 0.069403 0.163053 0.026530 999 999 52063.996597 0.071966 999 999 999 999 999 999 999 1.393635e-02 3.854984e-04
03D1ew 999 0.868000 999 24.317174 999 0.377483 0.432730 -0.062936 0.135894 999 999 52991.737975 0.910014 999 999 999 999 999 999 999 3.320053e-06 3.804692e-07
SDSS15456 999 0.382100 999 21.980168 999 -1.213190 0.783665 -0.090495 0.061070 999 999 54030.297724 0.752929 999 999 999 999 999 999 999 2.901941e-05 1.672964e-06
SDSS16106 999 0.251200 999 21.019988 999 -0.628930 0.364318 -0.150144 0.047578 999 999 54045.424722 0.303236 999 999 999 999 999 999 999 7.025096e-05 3.321269e-06
06D2ga 999 0.840000 999 24.251868 999 1.264737 0.695116 -0.058439 0.072353 999 999 53869.081892 0.664466 999 999 999 999 999 999 999 3.547494e-06 2.072523e-07
sn2004gs 999 0.026700 999 17.132959 999 -1.806177 0.031756 0.127508 0.019530 999 999 53355.884907 0.056626 999 999 999 999 999 999 999 2.503021e-03 4.360995e-05
04D2mj 999 0.513000 999 23.780665 999 1.531258 0.224417 0.156015 0.034571 999 999 53374.435828 0.270520 999 999 999 999 999 999 999 5.547270e-06 1.607540e-07
05D3ne 999 0.169000 999 20.293624 999 -1.464094 0.192977 -0.143142 0.030080 999 999 53570.816285 0.096773 999 999 999 999 999 999 999 1.376730e-04 4.543667e-06
03D1ax 999 0.496000 999 22.963719 999 -0.730656 0.104317 -0.099637 0.035654 999 999 52915.921796 0.112395 999 999 999 999 999 999 999 1.176035e-05 3.241023e-07
06D4cq 999 0.411000 999 22.559510 999 0.432629 0.095266 -0.038834 0.021780 999 999 53947.436739 0.106770 999 999 999 999 999 999 999 1.703985e-05 3.781482e-07
04D4ib 999 0.699000 999 23.582102 999 0.966179 0.228766 -0.137366 0.053187 999 999 53267.429307 0.290484 999 999 999 999 999 999 999 6.614901e-06 1.873115e-07
SDSS15129 999 0.198280 999 20.682799 999 -0.774058 0.224252 -0.070393 0.032280 999 999 54023.823751 0.250987 999 999 999 999 999 999 999 9.582496e-05 3.132060e-06
SDSS19913 999 0.207000 999 20.818413 999 0.082692 0.339187 -0.059071 0.034229 999 999 54406.143232 0.349486 999 999 999 999 999 999 999 8.455804e-05 2.907278e-06
sn1995ak 999 0.022719 999 16.002668 999 -1.090966 0.131280 0.074343 0.035784 999 999 50021.793578 0.387466 999 999 999 999 999 999 999 7.084864e-03 2.923649e-04
05D4af 999 0.499000 999 23.106668 999 0.151133 0.253460 -0.026386 0.038475 999 999 53536.771159 0.328668 999 999 999 999 999 999 999 1.030176e-05 3.440412e-07
SDSS20364 999 0.215000 999 21.109041 999 0.568979 0.833598 0.034833 0.042861 999 999 54419.980697 0.865294 999 999 999 999 999 999 999 6.468596e-05 2.816449e-06
SDSS19174 999 0.164700 999 20.515978 999 -0.752754 0.213107 0.056614 0.031243 999 999 54394.885848 0.189869 999 999 999 999 999 999 999 1.116251e-04 3.742654e-06
SDSS6422 999 0.184000 999 20.271006 999 0.808806 0.210814 -0.105530 0.023748 999 999 53667.978686 0.258070 999 999 999 999 999 999 999 1.399699e-04 3.627113e-06
SDSS13727 999 0.221000 999 20.854372 999 1.255508 0.342311 -0.040103 0.035190 999 999 54004.880099 0.326795 999 999 999 999 999 999 999 8.182802e-05 2.944264e-06
SDSS16232 999 0.367000 999 22.136096 999 -0.145041 0.917510 -0.111238 0.071309 999 999 54045.027156 0.867215 999 999 999 999 999 999 999 2.514605e-05 2.113275e-06
SDSS18375 999 0.108500 999 19.335323 999 0.159834 0.126175 0.065961 0.020872 999 999 54383.900386 0.219327 999 999 999 999 999 999 999 3.310085e-04 8.072095e-06
04D1ow 999 0.915000 999 24.304285 999 -0.033241 0.284063 -0.165538 0.050763 999 999 53311.743597 0.342937 999 999 999 999 999 999 999 3.344423e-06 1.367847e-07
SDSS13254 999 0.180660 999 21.149707 999 0.479218 0.543812 0.093007 0.043018 999 999 53994.280824 1.203532 999 999 999 999 999 999 999 6.227063e-05 3.428646e-06
SDSS12856 999 0.171670 999 20.132648 999 0.860648 0.200835 -0.089660 0.023623 999 999 53996.914287 0.239212 999 999 999 999 999 999 999 1.589955e-04 4.121862e-06
SDSS17825 999 0.161000 999 20.408766 999 -0.148782 0.158767 0.006304 0.027302 999 999 54367.018267 0.156527 999 999 999 999 999 999 999 1.233073e-04 3.740201e-06
04D2iu 999 0.700000 999 24.218362 999 -1.912649 0.420384 0.040356 0.084600 999 999 53120.731718 0.520070 999 999 999 999 999 999 999 3.694082e-06 1.556935e-07
SDSS15057 999 0.299000 999 21.845540 999 -2.485234 0.582552 -0.058964 0.059410 999 999 54017.259563 0.388122 999 999 999 999 999 999 999 3.286217e-05 2.399460e-06
04D3co 999 0.620000 999 23.785157 999 -0.665589 0.193462 -0.028376 0.045347 999 999 53101.474930 0.262062 999 999 999 999 999 999 999 5.520712e-06 1.690672e-07
SDSS6699 999 0.310600 999 21.796444 999 -0.677981 0.876614 -0.139383 0.049207 999 999 53675.411402 0.582941 999 999 999 999 999 999 999 3.438004e-05 1.843372e-06
SDSS19794 999 0.296980 999 22.241687 999 -2.426117 0.727091 0.045699 0.073334 999 999 54396.131782 0.592638 999 999 999 999 999 999 999 2.278924e-05 1.793857e-06
SDSS13099 999 0.266030 999 21.534786 999 0.355962 0.789537 -0.021649 0.046596 999 999 53995.209911 1.396128 999 999 999 999 999 999 999 4.372378e-05 1.999136e-06
03D4au 999 0.468000 999 23.792929 999 0.378068 0.331205 0.121247 0.043175 999 999 52816.182829 0.504988 999 999 999 999 999 999 999 5.463943e-06 1.703989e-07
SDSS3901 999 0.062820 999 18.038711 999 1.183474 0.076544 0.040914 0.023473 999 999 53657.000257 0.090691 999 999 999 999 999 999 999 1.096050e-03 2.599986e-05
SDSS17208 999 0.140000 999 19.980437 999 0.839933 0.368106 -0.068021 0.030505 999 999 54342.023351 1.070465 999 999 999 999 999 999 999 1.828991e-04 8.993403e-06
04D1jd 999 0.778000 999 24.376043 999 0.151609 0.282775 0.105229 0.068795 999 999 53259.213912 0.453919 999 999 999 999 999 999 999 3.163335e-06 1.090144e-07
SDSS16352 999 0.248000 999 20.844800 999 0.273811 0.861813 -0.141756 0.040621 999 999 54059.081990 0.676810 999 999 999 999 999 999 999 8.254407e-05 2.993899e-06
05D1ck 999 0.617000 999 24.070308 999 -0.093086 0.412795 0.100517 0.057211 999 999 53628.258662 0.263884 999 999 999 999 999 999 999 4.229465e-06 2.549837e-07
SDSS6249 999 0.294400 999 21.783665 999 0.582953 0.685789 0.031708 0.048543 999 999 53675.382734 0.651862 999 999 999 999 999 999 999 3.475742e-05 1.648099e-06
SDSS18945 999 0.270000 999 21.596630 999 0.140373 0.506155 -0.048226 0.043320 999 999 54390.385855 0.436795 999 999 999 999 999 999 999 4.131547e-05 1.829239e-06
04D1sa 999 0.585000 999 23.566390 999 -0.441495 0.289027 -0.068616 0.033420 999 999 53360.233533 0.322727 999 999 999 999 999 999 999 6.745011e-06 1.921984e-07
SDSS15504 999 0.251000 999 21.851903 999 2.338279 0.887451 0.205907 0.068746 999 999 54039.807610 0.578361 999 999 999 999 999 999 999 3.251554e-05 2.876584e-06
SDSS20764 999 0.165000 999 20.273856 999 -1.334003 0.408117 -0.104413 0.030260 999 999 54421.655045 0.351799 999 999 999 999 999 999 999 1.396608e-04 4.364539e-06
SDSS15704 999 0.365000 999 22.059397 999 -0.043513 0.737656 -0.171320 0.056321 999 999 54043.006307 0.691274 999 999 999 999 999 999 999 2.699683e-05 1.722747e-06
sn2005eu 999 0.034897 999 16.427796 999 0.940431 0.095473 -0.086703 0.029828 999 999 53660.754857 0.102315 999 999 999 999 999 999 999 4.788959e-03 1.476053e-04
sn2006mo 999 0.037002 999 17.386666 999 -2.128232 0.109133 0.007804 0.030342 999 999 54047.627376 0.270675 999 999 999 999 999 999 999 1.978561e-03 6.531594e-05
SDSS16473 999 0.211000 999 20.737747 999 -1.072424 0.868245 -0.148190 0.041382 999 999 54062.360346 0.836619 999 999 999 999 999 999 999 9.108111e-05 3.256023e-06
SDSS744 999 0.127800 999 19.806134 999 1.401022 0.316899 0.071417 0.032342 999 999 53612.859117 0.780029 999 999 999 999 999 999 999 2.145014e-04 9.603795e-06
sn1992bg 999 0.035200 999 16.731950 999 -0.463453 0.120305 -0.047107 0.045214 999 999 48916.155314 0.456200 999 999 999 999 999 999 999 3.619173e-03 1.508339e-04
SDSS18325 999 0.255000 999 21.276508 999 0.388425 0.368843 -0.055656 0.044015 999 999 54378.645117 0.426116 999 999 999 999 999 999 999 5.547716e-05 2.682364e-06
SDSS2689 999 0.161490 999 20.251325 999 1.390893 0.195884 0.080585 0.028677 999 999 53637.053120 0.188888 999 999 999 999 999 999 999 1.423856e-04 4.782513e-06
04D2kr 999 0.744100 999 23.841066 999 0.791419 0.393182 -0.025819 0.051525 999 999 53359.386359 0.461633 999 999 999 999 999 999 999 5.218014e-06 1.969419e-07
sn1992bp 999 0.079300 999 18.257705 999 -0.954406 0.125054 -0.100858 0.049912 999 999 48980.527682 0.207573 999 999 999 999 999 999 999 8.733807e-04 2.607472e-05
SDSS19968 999 0.056030 999 18.010313 999 -1.888869 0.175886 -0.034879 0.023496 999 999 54412.677463 0.102829 999 999 999 999 999 999 999 1.123775e-03 2.725618e-05
SDSS13135 999 0.104670 999 19.371302 999 -1.413231 0.069422 -0.056755 0.020707 999 999 54003.618244 0.060305 999 999 999 999 999 999 999 3.205536e-04 7.540810e-06
SDSS1112 999 0.257640 999 21.537042 999 -0.624489 0.675391 -0.026802 0.051927 999 999 53630.085016 0.676667 999 999 999 999 999 999 999 4.362990e-05 2.458467e-06
SDSS2992 999 0.126600 999 20.040511 999 -0.968993 0.139781 0.106439 0.028563 999 999 53641.162192 0.195112 999 999 999 999 999 999 999 1.729850e-04 5.496619e-06
SDSS20064 999 0.105240 999 19.258377 999 0.848739 0.181279 0.055758 0.024126 999 999 54413.139349 0.119885 999 999 999 999 999 999 999 3.553280e-04 9.683361e-06
SDSS5395 999 0.117000 999 19.460414 999 1.193494 0.134453 -0.015761 0.022292 999 999 53663.880876 0.147705 999 999 999 999 999 999 999 2.955694e-04 7.565462e-06
04D3hn 999 0.552000 999 23.489927 999 -0.565516 0.121860 0.081243 0.036510 999 999 53137.160219 0.179949 999 999 999 999 999 999 999 7.247921e-06 1.811956e-07
05D3gp 999 0.580000 999 23.520934 999 -0.489166 0.841959 -0.074066 0.058901 999 999 53454.934771 0.365342 999 999 999 999 999 999 999 7.050499e-06 6.797761e-07
05D3la 999 0.936000 999 24.441790 999 -0.183187 0.299012 -0.101470 0.051306 999 999 53535.876474 0.397623 999 999 999 999 999 999 999 2.947833e-06 1.349136e-07
06D3fp 999 0.268000 999 21.709376 999 -0.072743 0.054063 0.048421 0.022118 999 999 53905.332432 0.081113 999 999 999 999 999 999 999 3.729076e-05 9.099769e-07
06D2bk 999 0.499000 999 23.280618 999 0.478050 0.279677 0.005213 0.032182 999 999 53773.740962 0.322542 999 999 999 999 999 999 999 8.813903e-06 2.292439e-07
05D4hn 999 0.842000 999 24.162445 999 1.250712 0.792549 0.070005 0.072893 999 999 53693.966818 0.848678 999 999 999 999 999 999 999 3.831031e-06 1.699101e-07
SDSS15425 999 0.159890 999 19.905485 999 0.971041 0.165681 -0.006092 0.023072 999 999 54038.060543 0.150332 999 999 999 999 999 999 999 1.962027e-04 5.077495e-06
06D2fb 999 0.124000 999 19.757680 999 -0.356579 0.055097 -0.019409 0.025343 999 999 53853.756895 0.079614 999 999 999 999 999 999 999 2.263643e-04 6.202700e-06
04D1jg 999 0.584200 999 23.274690 999 0.265142 0.157670 -0.104812 0.033395 999 999 53273.566657 0.213728 999 999 999 999 999 999 999 8.824195e-06 2.136794e-07
SDSS19101 999 0.187000 999 20.771813 999 -0.168777 0.214333 0.045639 0.029812 999 999 54395.198826 0.173768 999 999 999 999 999 999 999 8.818373e-05 2.966880e-06
SDSS6780 999 0.202000 999 20.952977 999 -1.766077 0.382517 -0.030581 0.045286 999 999 53665.562785 0.408985 999 999 999 999 999 999 999 7.469191e-05 3.916783e-06
SDSS16185 999 0.097000 999 19.771352 999 -2.308878 0.224422 0.069984 0.025848 999 999 54053.891341 0.146999 999 999 999 999 999 999 999 2.215445e-04 6.248697e-06
03D3ay 999 0.370900 999 22.273476 999 0.568403 0.198180 -0.054161 0.032946 999 999 52767.624832 0.142184 999 999 999 999 999 999 999 2.222955e-05 8.002858e-07
SDSS12972 999 0.258000 999 21.305879 999 0.115728 0.663230 -0.080973 0.048536 999 999 53980.992698 0.658308 999 999 999 999 999 999 999 5.400037e-05 3.141823e-06
SDSS17220 999 0.172000 999 20.554803 999 1.819164 0.287745 0.150356 0.032622 999 999 54356.922460 0.287737 999 999 999 999 999 999 999 1.074884e-04 3.999701e-06
05D4dw 999 0.855000 999 24.389343 999 0.367038 0.397492 0.006925 0.065819 999 999 53613.936226 0.640751 999 999 999 999 999 999 999 3.107321e-06 1.541957e-07
04D3mk 999 0.813000 999 24.266503 999 -0.276951 0.284281 -0.140445 0.055765 999 999 53179.531556 0.330797 999 999 999 999 999 999 999 3.503055e-06 1.187537e-07
SDSS14735 999 0.301100 999 21.706542 999 -0.085663 0.420573 0.032928 0.044634 999 999 54013.810107 0.483893 999 999 999 999 999 999 999 3.734217e-05 1.666027e-06
06D3do 999 0.726000 999 23.884101 999 0.624587 0.495922 -0.069248 0.054456 999 999 53849.501920 1.512527 999 999 999 999 999 999 999 5.014978e-06 1.867331e-07
sn2007f 999 0.023590 999 15.876864 999 0.618842 0.041400 -0.055389 0.026002 999 999 54124.058494 0.045232 999 999 999 999 999 999 999 7.972611e-03 2.072780e-04
04D1aj 999 0.721000 999 23.887859 999 0.391658 0.405038 -0.033293 0.066708 999 999 52998.964268 0.587364 999 999 999 999 999 999 999 4.987249e-06 1.796165e-07
SDSS20144 999 0.220000 999 20.771229 999 0.204731 0.593878 -0.096877 0.033345 999 999 54415.958774 0.540963 999 999 999 999 999 999 999 8.834168e-05 2.946609e-06
05D4ff 999 0.402000 999 22.589443 999 -0.729715 0.121180 -0.003183 0.025615 999 999 53635.844654 0.127553 999 999 999 999 999 999 999 1.657013e-05 4.274856e-07
SDSS13136 999 0.366000 999 22.299471 999 0.664795 0.906383 -0.101389 0.062460 999 999 53993.712108 1.145982 999 999 999 999 999 999 999 2.162942e-05 1.645353e-06
05D1if 999 0.763000 999 24.023559 999 0.165647 0.423589 -0.055870 0.052073 999 999 53715.504835 0.216313 999 999 999 999 999 999 999 4.389238e-06 2.369534e-07
04D1oh 999 0.590000 999 23.398945 999 -0.067794 0.205687 -0.070999 0.032587 999 999 53308.271036 0.205119 999 999 999 999 999 999 999 7.868743e-06 2.141140e-07
SDSS17168 999 0.184000 999 20.596703 999 0.503775 0.306254 -0.039587 0.033205 999 999 54356.947392 0.286786 999 999 999 999 999 999 999 1.036849e-04 3.778997e-06
SDSS14284 999 0.181070 999 20.226867 999 -0.307718 0.169433 -0.068426 0.025594 999 999 54014.576709 0.158658 999 999 999 999 999 999 999 1.459564e-04 4.084838e-06
SDSS15466 999 0.247000 999 21.326023 999 -1.059524 0.392432 0.028147 0.046713 999 999 54036.651395 0.352911 999 999 999 999 999 999 999 5.297581e-05 2.503481e-06
sn1992ag 999 0.025000 999 16.298627 999 0.111470 0.307794 0.126232 0.052071 999 999 48806.381003 0.582466 999 999 999 999 999 999 999 5.393228e-03 2.368901e-04
05D1dx 999 0.580000 999 23.281272 999 0.649868 0.125429 -0.046105 0.036026 999 999 53666.524200 0.170733 999 999 999 999 999 999 999 8.770891e-06 2.364957e-07
05D3jk 999 0.736000 999 23.676488 999 0.779073 0.180117 -0.127005 0.046134 999 999 53507.774276 0.232015 999 999 999 999 999 999 999 6.067662e-06 1.485326e-07
SDSS16259 999 0.119080 999 20.037739 999 -1.539315 0.224480 0.075206 0.028278 999 999 54052.310220 0.199581 999 999 999 999 999 999 999 1.732583e-04 5.222195e-06
SDSS12898 999 0.081000 999 19.018312 999 -0.068596 0.084676 0.070221 0.021202 999 999 54002.481217 0.080088 999 999 999 999 999 999 999 4.434744e-04 1.094565e-05
05D1dn 999 0.566000 999 23.287165 999 1.227927 0.235379 -0.021129 0.037943 999 999 53649.384539 0.329429 999 999 999 999 999 999 999 8.724305e-06 2.407576e-07
04D1rx 999 0.985000 999 24.703503 999 0.595811 0.449473 -0.100494 0.058539 999 999 53352.532447 0.843948 999 999 999 999 999 999 999 2.301065e-06 1.265835e-07
SDSS19128 999 0.287000 999 21.593771 999 1.349095 0.599618 -0.064859 0.043818 999 999 54387.049820 0.636857 999 999 999 999 999 999 999 4.142446e-05 1.828857e-06
SDSS18804 999 0.192000 999 20.423269 999 0.946987 0.197555 -0.045849 0.024887 999 999 54392.807933 0.173510 999 999 999 999 999 999 999 1.217113e-04 3.331374e-06
05D4gw 999 0.808000 999 24.444049 999 0.026148 0.864774 0.033502 0.090493 999 999 53678.620029 0.710018 999 999 999 999 999 999 999 2.965819e-06 3.054931e-07
sn2007cq 999 0.025918 999 15.778776 999 -0.657975 0.115647 -0.060776 0.025817 999 999 54281.025668 0.070945 999 999 999 999 999 999 999 8.713379e-03 2.273978e-04
04D3oe 999 0.756000 999 24.039772 999 -0.956358 0.275973 -0.242906 0.059116 999 999 53195.295490 0.345249 999 999 999 999 999 999 999 4.332035e-06 1.301599e-07
06D4bw 999 0.732000 999 23.893432 999 0.680390 0.311876 0.011197 0.060781 999 999 53909.337062 0.540749 999 999 999 999 999 999 999 4.953941e-06 2.068987e-07
SDSS2017 999 0.261600 999 21.300390 999 1.387827 0.544462 -0.105712 0.048199 999 999 53635.987105 0.556866 999 999 999 999 999 999 999 5.427506e-05 2.830699e-06
SDSS20106 999 0.333000 999 22.047737 999 -0.983596 0.719156 -0.113803 0.067179 999 999 54404.136712 0.793298 999 999 999 999 999 999 999 2.727267e-05 1.999887e-06
SDSS18602 999 0.135000 999 20.088893 999 0.915683 0.181574 0.062157 0.027934 999 999 54393.768363 0.132731 999 999 999 999 999 999 999 1.653230e-04 5.296268e-06
SDSS16072 999 0.277000 999 21.532765 999 0.275904 0.625378 -0.016232 0.053721 999 999 54046.850019 0.489424 999 999 999 999 999 999 999 4.380851e-05 2.657193e-06
SDSS11067 999 0.114000 999 19.111666 999 1.732946 0.521370 -0.072460 0.026523 999 999 53702.777044 0.402280 999 999 999 999 999 999 999 4.074108e-04 1.074193e-05
sn2006ax 999 0.016738 999 14.980848 999 0.153120 0.019139 -0.105180 0.018051 999 999 53827.499421 0.021318 999 999 999 999 999 999 999 1.822424e-02 3.027250e-04
SDSS21006 999 0.291000 999 21.340550 999 -0.094894 0.777079 -0.124202 0.040493 999 999 54415.150128 0.530124 999 999 999 999 999 999 999 5.236980e-05 2.049436e-06
SDSS14157 999 0.211500 999 20.480625 999 1.142595 0.267302 -0.056824 0.031943 999 999 54013.952662 0.251491 999 999 999 999 999 999 999 1.155659e-04 3.830314e-06
SDSS5635 999 0.179500 999 20.907821 999 0.037466 0.390866 -0.028066 0.036087 999 999 53662.307320 0.313231 999 999 999 999 999 999 999 7.784760e-05 3.163057e-06
04D1pc 999 0.770000 999 24.528344 999 -0.338007 0.335926 0.087800 0.062061 999 999 53324.787402 0.463267 999 999 999 999 999 999 999 2.751768e-06 8.981660e-08
03D3cd 999 0.460700 999 22.578183 999 1.860734 3.042718 -0.042984 0.200380 999 999 52801.728201 0.270703 999 999 999 999 999 999 999 1.680969e-05 4.619661e-06
04D3fk 999 0.357800 999 22.515152 999 -0.388279 0.081498 0.077931 0.032816 999 999 53126.929253 0.084420 999 999 999 999 999 999 999 1.776611e-05 6.044483e-07
SDSS3199 999 0.251100 999 21.546457 999 1.620441 0.367182 0.005094 0.039294 999 999 53647.333257 0.371984 999 999 999 999 999 999 999 4.324366e-05 1.834448e-06
SDSS13038 999 0.104000 999 19.204140 999 1.419683 0.145945 -0.023152 0.023005 999 999 53988.649483 0.135866 999 999 999 999 999 999 999 3.738147e-04 1.113220e-05
SDSS15453 999 0.175000 999 20.547004 999 1.149480 0.257202 -0.024269 0.029436 999 999 54038.180236 0.181637 999 999 999 999 999 999 999 1.085547e-04 3.722262e-06
SDSS13025 999 0.225000 999 21.235393 999 0.742982 0.302762 0.029083 0.038286 999 999 53990.653877 0.449257 999 999 999 999 999 999 999 5.755997e-05 2.470699e-06
SDSS15222 999 0.199430 999 20.947256 999 -1.339524 0.280770 0.011158 0.035054 999 999 54031.122179 0.250414 999 999 999 999 999 999 999 7.505619e-05 2.725886e-06
04D3nh 999 0.340000 999 22.136759 999 0.611917 0.088098 -0.003775 0.028002 999 999 53174.383770 0.100457 999 999 999 999 999 999 999 2.519177e-05 7.592085e-07
SDSS7847 999 0.212400 999 21.202015 999 0.087975 0.388052 0.120192 0.037367 999 999 53682.018975 0.367004 999 999 999 999 999 999 999 5.930572e-05 2.325273e-06
SDSS19149 999 0.196000 999 20.365656 999 1.179699 0.199881 0.010584 0.028082 999 999 54398.827163 0.165114 999 999 999 999 999 999 999 1.283198e-04 4.008553e-06
06D4dh 999 0.303000 999 21.440817 999 0.517061 0.063114 -0.161646 0.021622 999 999 53956.881029 0.067127 999 999 999 999 999 999 999 4.766353e-05 1.176529e-06
