#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
 SDSS6108 999 0.259500 999 21.524502 -0.002588 0.459495 0.635581 0.035716 0.043122 999 999 53675.204454 0.615175 999 999 999 999 999 999 999
 sn2006sr 999 0.024140 999 16.131182 0.000040 -1.290906 0.113935 -0.001970 0.022491 999 999 54092.816229 0.118802 999 999 999 999 999 999 999
 SDSS17223 999 0.235000 999 20.861962 -0.002093 1.015109 0.666745 -0.070372 0.042755 999 999 54347.008325 1.617771 999 999 999 999 999 999 999
 SDSS12928 999 0.139700 999 19.894624 -0.001944 -0.557703 0.378800 -0.064028 0.032078 999 999 53972.953486 1.103887 999 999 999 999 999 999 999
 SDSS3901 999 0.062820 999 18.038697 -0.000004 1.183474 0.076547 0.040914 0.023473 999 999 53657.000257 0.090696 999 999 999 999 999 999 999
 SDSS20245 999 0.302000 999 21.669281 -0.002653 -0.592422 0.904252 0.045778 0.054641 999 999 54411.891124 0.589518 999 999 999 999 999 999 999
 SDSS2031 999 0.153000 999 19.678563 -0.002148 0.506736 0.140309 -0.129637 0.022789 999 999 53636.918524 0.139255 999 999 999 999 999 999 999
 05D4dt 999 0.407000 999 22.802991 -0.002350 -0.984164 0.105970 -0.049400 0.024195 999 999 53609.573175 0.173541 999 999 999 999 999 999 999
 05D3ax 999 0.643000 999 23.612238 0.000848 0.593894 0.421980 -0.063448 0.063763 999 999 53399.920292 0.295033 999 999 999 999 999 999 999
 sn1992al 999 0.014615 999 14.458917 -0.000437 -0.166842 0.084197 -0.108215 0.026731 999 999 48838.335945 0.127386 999 999 999 999 999 999 999
 03D3bl 999 0.355300 999 22.927095 0.000833 0.057976 0.193111 0.205774 0.029843 999 999 52787.142625 0.289929 999 999 999 999 999 999 999
 SDSS15776 999 0.317600 999 21.846806 -0.001880 -2.278880 0.562302 -0.146178 0.049721 999 999 54033.829913 0.490185 999 999 999 999 999 999 999
 SDSS13736 999 0.150400 999 19.969777 -0.002625 1.116846 0.164526 -0.026847 0.023147 999 999 54015.785800 0.131874 999 999 999 999 999 999 999
 SDSS15453 999 0.175000 999 20.546976 -0.002348 1.149458 0.253063 -0.024277 0.028590 999 999 54038.180241 0.181673 999 999 999 999 999 999 999
 Lancaster 999 1.230000 999 26.046371 0.000868 -0.080632 0.692666 0.086958 0.048245 999 999 53431.835489 1.599848 999 999 999 999 999 999 999
 SDSS13354 999 0.157630 999 20.297004 -0.002064 1.038320 0.163930 0.089260 0.026859 999 999 54006.604753 0.174175 999 999 999 999 999 999 999
 05D3lr 999 0.600000 999 23.846688 0.000818 0.181285 0.344967 0.103434 0.039443 999 999 53541.024940 0.313101 999 999 999 999 999 999 999
 sn2006az 999 0.030935 999 16.441056 0.001158 -1.343394 0.042177 -0.117455 0.021578 999 999 53826.869236 0.072004 999 999 999 999 999 999 999
 04D1hx 999 0.560000 999 23.702529 -0.001746 0.290148 0.189824 0.114745 0.034847 999 999 53260.057875 0.268665 999 999 999 999 999 999 999
 SDSS12860 999 0.121700 999 20.207405 -0.002441 -0.303475 0.200085 0.140893 0.027655 999 999 53993.777002 0.278721 999 999 999 999 999 999 999
 05D4cw 999 0.375000 999 22.145658 -0.002350 -0.832975 0.103084 -0.127655 0.024796 999 999 53580.417406 0.162810 999 999 999 999 999 999 999
 SDSS18807 999 0.177000 999 20.589405 -0.001384 0.470728 0.241638 -0.012132 0.026986 999 999 54390.270686 0.236443 999 999 999 999 999 999 999
 06D2ca 999 0.531000 999 23.315589 0.002502 1.306221 0.350352 0.047183 0.031847 999 999 53795.718746 0.454240 999 999 999 999 999 999 999
 06D4ba 999 0.700000 999 23.721503 -0.002343 0.692272 0.412674 -0.095142 0.070803 999 999 53904.789581 0.504547 999 999 999 999 999 999 999
 SDSS19757 999 0.403000 999 21.990569 -0.002664 0.173890 0.895669 -0.104587 0.061381 999 999 54400.462334 0.829162 999 999 999 999 999 999 999
 04D3fq 999 0.742000 999 24.080908 0.000869 -0.399185 0.355691 -0.037026 0.067788 999 999 53120.187009 0.501275 999 999 999 999 999 999 999
 sn2003w 999 0.020071 999 15.858143 0.001970 0.072919 0.061376 0.102497 0.021452 999 999 52680.425032 0.058120 999 999 999 999 999 999 999
 SDSS4000 999 0.278600 999 21.898675 -0.001954 -1.039290 0.576012 -0.011844 0.060487 999 999 53643.055994 0.772360 999 999 999 999 999 999 999
 04D1qd 999 0.767000 999 24.227383 -0.001736 0.181234 0.272806 0.012872 0.052582 999 999 53329.533591 0.370184 999 999 999 999 999 999 999
 sn2002de 999 0.028116 999 16.637712 -0.000777 0.542618 0.319468 0.097359 0.022726 999 999 52434.118734 0.162716 999 999 999 999 999 999 999
 05D1em 999 0.866000 999 24.237964 -0.001750 0.228056 0.285818 -0.136547 0.057604 999 999 53667.793055 0.393720 999 999 999 999 999 999 999
 05D1er 999 0.860000 999 24.581780 -0.001744 0.481789 0.436842 0.085341 0.071196 999 999 53667.242312 0.583194 999 999 999 999 999 999 999
 sn2002ha 999 0.014046 999 14.668689 -0.000844 -1.295504 0.070605 -0.092335 0.022759 999 999 52581.355453 0.105638 999 999 999 999 999 999 999
 SDSS5635 999 0.179500 999 20.907805 -0.002579 0.037475 0.391265 -0.028065 0.036087 999 999 53662.307337 0.313435 999 999 999 999 999 999 999
 05D4ef 999 0.605000 999 23.832601 -0.002339 -1.554677 0.207811 -0.071677 0.035917 999 999 53625.594062 0.279174 999 999 999 999 999 999 999
 05D3dh 999 0.800000 999 24.181488 0.000841 0.094669 0.270820 0.124581 0.063902 999 999 53442.390332 0.580764 999 999 999 999 999 999 999
 sn1996bl 999 0.036000 999 16.642105 -0.002403 -0.027320 0.133728 -0.010540 0.027839 999 999 50376.549040 0.169994 999 999 999 999 999 999 999
 SDSS17809 999 0.282000 999 21.477746 -0.002525 1.522760 0.427235 0.029992 0.041133 999 999 54370.574901 0.318579 999 999 999 999 999 999 999
 SDSS5391 999 0.300900 999 21.701791 -0.001152 0.260594 0.554537 -0.031142 0.055162 999 999 53658.690635 0.568459 999 999 999 999 999 999 999
 SDSS18415 999 0.130970 999 19.863453 -0.002613 -1.623576 0.175192 -0.086813 0.028131 999 999 54381.428026 0.243938 999 999 999 999 999 999 999
 sn2004as 999 0.031021 999 16.979858 0.003193 0.398928 0.136372 0.073484 0.022529 999 999 53086.187509 0.145574 999 999 999 999 999 999 999
 05D3jr 999 0.370000 999 22.629433 0.000841 -0.887542 0.119727 0.048471 0.022952 999 999 53494.659164 0.268525 999 999 999 999 999 999 999
 SDSS18375 999 0.108500 999 19.335308 -0.002450 0.159830 0.126188 0.065961 0.020872 999 999 54383.900392 0.219402 999 999 999 999 999 999 999
 SDSS20088 999 0.244900 999 20.933604 -0.002408 -0.241120 0.208550 -0.162164 0.031613 999 999 54407.846214 0.225056 999 999 999 999 999 999 999
 SDSS17801 999 0.206400 999 21.180875 -0.002251 -0.675377 0.480695 -0.017034 0.054171 999 999 54365.722185 0.329925 999 999 999 999 999 999 999
 04D1de 999 0.768000 999 24.116228 -0.001732 0.904994 0.243521 -0.124076 0.054402 999 999 53246.001623 0.245101 999 999 999 999 999 999 999
 SDSS14318 999 0.057830 999 17.969168 -0.002650 -1.517326 0.526383 -0.002736 0.030520 999 999 54068.896774 0.586328 999 999 999 999 999 999 999
 SDSS18463 999 0.268000 999 21.322236 -0.002313 0.943321 0.406427 -0.043207 0.045998 999 999 54376.517016 0.430917 999 999 999 999 999 999 999
 sn1999ao 999 0.053900 999 17.857943 0.002123 0.256333 0.347871 -0.020595 0.036943 999 999 51243.727665 0.743472 999 999 999 999 999 999 999
 SDSS20106 999 0.333000 999 22.047746 -0.002673 -0.983592 0.721664 -0.113780 0.067191 999 999 54404.136530 0.796656 999 999 999 999 999 999 999
 SDSS9032 999 0.254000 999 21.348260 -0.002616 0.872256 0.595170 0.016164 0.051063 999 999 53688.940104 0.492858 999 999 999 999 999 999 999
 SDSS14735 999 0.301100 999 21.706528 -0.001820 -0.085662 0.420965 0.032929 0.044624 999 999 54013.810111 0.484643 999 999 999 999 999 999 999
 sn1990o 999 0.030664 999 16.218791 -0.000714 0.474555 0.175120 -0.045656 0.030049 999 999 48076.402758 0.413413 999 999 999 999 999 999 999
 SDSS15443 999 0.181910 999 20.189975 -0.001268 1.561578 0.180618 -0.041257 0.023888 999 999 54041.289337 0.167547 999 999 999 999 999 999 999
 03D1bp 999 0.347000 999 22.397426 -0.001729 -1.154890 0.112582 -0.041405 0.026572 999 999 52920.249151 0.103044 999 999 999 999 999 999 999
 sn2001cz 999 0.015380 999 15.018549 0.000372 0.176361 0.068119 0.029908 0.022488 999 999 52103.917566 0.088871 999 999 999 999 999 999 999
 04D4hu 999 0.703000 999 23.911954 -0.002350 0.053682 0.232741 -0.107512 0.057947 999 999 53256.897070 0.370109 999 999 999 999 999 999 999
 SDSS19990 999 0.246000 999 21.378321 -0.001831 -1.312536 0.334060 -0.086145 0.045544 999 999 54403.328744 0.298231 999 999 999 999 999 999 999
 05D4ag 999 0.640000 999 23.886144 -0.002340 0.521353 0.479271 0.091027 0.059273 999 999 53538.624317 0.488692 999 999 999 999 999 999 999
 SDSS8213 999 0.184700 999 21.106297 -0.002623 -0.657349 0.328033 0.160145 0.037566 999 999 53683.728688 0.291708 999 999 999 999 999 999 999
 SDSS16232 999 0.367000 999 22.136080 -0.002320 -0.145023 0.833078 -0.111235 0.068476 999 999 54045.027141 0.842711 999 999 999 999 999 999 999
 SDSS20364 999 0.215000 999 21.109042 -0.002110 0.569048 0.821889 0.034845 0.041358 999 999 54419.980698 0.859510 999 999 999 999 999 999 999
 SDSS16116 999 0.150000 999 19.967908 -0.002645 0.507726 0.286780 -0.097621 0.024791 999 999 54053.281004 0.232815 999 999 999 999 999 999 999
 SDSS14846 999 0.224700 999 20.940567 -0.002519 0.633420 0.288138 -0.044573 0.036067 999 999 54024.972818 0.279710 999 999 999 999 999 999 999
 SDSS20144 999 0.220000 999 20.771212 -0.002404 0.204733 0.595240 -0.096877 0.033337 999 999 54415.958782 0.542001 999 999 999 999 999 999 999
 SDSS14019 999 0.216400 999 21.431940 -0.002268 -0.313993 0.388469 -0.021621 0.045570 999 999 54012.203878 0.396982 999 999 999 999 999 999 999
 sn1993b 999 0.069000 999 18.397878 0.002341 -0.438367 0.294163 0.015998 0.056535 999 999 49004.752183 0.806335 999 999 999 999 999 999 999
 04D1si 999 0.702000 999 23.849417 -0.001747 0.136490 0.297312 -0.010991 0.054002 999 999 53359.928158 0.368470 999 999 999 999 999 999 999
 05D1iz 999 0.860000 999 24.389199 -0.001733 1.149030 0.698065 -0.131650 0.077532 999 999 53694.624303 0.825507 999 999 999 999 999 999 999
 SDSS2533 999 0.340000 999 21.772576 -0.001945 1.735272 0.689175 -0.077258 0.052583 999 999 53640.346141 0.641387 999 999 999 999 999 999 999
 SDSS6249 999 0.294400 999 21.783651 -0.002568 0.582979 0.660345 0.031710 0.046503 999 999 53675.382721 0.651021 999 999 999 999 999 999 999
 04D1rx 999 0.985000 999 24.703561 -0.001743 0.598922 0.450351 -0.100426 0.058531 999 999 53352.536281 0.847950 999 999 999 999 999 999 999
 SDSS20575 999 0.196000 999 20.620061 -0.002452 0.161052 0.494893 0.034213 0.032157 999 999 54416.307933 0.446709 999 999 999 999 999 999 999
 03D1co 999 0.679000 999 24.073022 -0.001731 0.662035 0.403227 -0.040508 0.066594 999 999 52954.492618 0.454601 999 999 999 999 999 999 999
 sn2001en 999 0.015871 999 15.063068 -0.000832 -0.916345 0.069288 0.001695 0.023347 999 999 52193.362418 0.327409 999 999 999 999 999 999 999
 SDSS16281 999 0.184000 999 20.471734 -0.002661 -0.873317 0.511115 -0.073173 0.032310 999 999 54055.402956 0.345389 999 999 999 999 999 999 999
 SDSS6304 999 0.190800 999 20.947991 -0.002098 -0.536829 0.377176 0.068476 0.028833 999 999 53673.088642 0.270619 999 999 999 999 999 999 999
 05D3gp 999 0.580000 999 23.520918 0.000830 -0.489158 0.391251 -0.074066 0.044478 999 999 53454.934767 0.359217 999 999 999 999 999 999 999
 05D4ff 999 0.402000 999 22.589460 -0.002348 -0.729413 0.121220 -0.003205 0.025614 999 999 53635.845050 0.127606 999 999 999 999 999 999 999
 sn2003ch 999 0.030000 999 16.663743 0.000877 -1.232236 0.146997 -0.041792 0.022882 999 999 52726.283600 0.229522 999 999 999 999 999 999 999
 05D1cc 999 0.564000 999 23.509625 -0.001735 -0.152152 0.152468 -0.006525 0.031033 999 999 53607.888997 0.230134 999 999 999 999 999 999 999
 SDSS7847 999 0.212400 999 21.202005 -0.001899 0.087973 0.382582 0.120196 0.035492 999 999 53682.018966 0.366886 999 999 999 999 999 999 999
 SDSS2102 999 0.095100 999 18.637378 -0.002162 1.272740 0.195832 -0.110838 0.021588 999 999 53620.188778 0.503197 999 999 999 999 999 999 999
 06D3gh 999 0.720000 999 23.903190 0.000858 0.233466 0.340989 -0.071301 0.065727 999 999 53922.826410 0.376280 999 999 999 999 999 999 999
 05D1cb 999 0.632000 999 23.700322 -0.001732 -0.260737 0.200718 0.006575 0.041750 999 999 53616.783028 0.301700 999 999 999 999 999 999 999
 SDSS8921 999 0.145300 999 19.966724 -0.002447 0.870878 0.254911 0.001222 0.028403 999 999 53693.043946 0.197828 999 999 999 999 999 999 999
 04D3ez 999 0.263000 999 21.664206 0.000837 -1.085603 0.083506 0.027405 0.023301 999 999 53115.464397 0.130517 999 999 999 999 999 999 999
 SDSS12950 999 0.082660 999 18.913936 -0.002669 -0.331286 0.061085 -0.005190 0.020441 999 999 54000.046064 0.068174 999 999 999 999 999 999 999
 SDSS3317 999 0.161100 999 20.349429 -0.002077 -0.520979 0.181445 0.021077 0.025380 999 999 53646.416408 0.168823 999 999 999 999 999 999 999
 SDSS13025 999 0.225000 999 21.235379 -0.002643 0.742986 0.297619 0.029084 0.035921 999 999 53990.653883 0.441131 999 999 999 999 999 999 999
 03D4gf 999 0.580000 999 23.325700 -0.002349 0.510362 0.313115 -0.035659 0.037783 999 999 52936.582131 0.413091 999 999 999 999 999 999 999
 03D4au 999 0.468000 999 23.792916 -0.002347 0.378075 0.331245 0.121248 0.043072 999 999 52816.182832 0.505600 999 999 999 999 999 999 999
 SDSS4046 999 0.277000 999 21.520504 -0.002654 0.798174 0.509794 0.002523 0.043728 999 999 53645.760830 0.511855 999 999 999 999 999 999 999
 sn2006cp 999 0.022289 999 16.006054 0.002191 0.352844 0.074520 0.096706 0.022058 999 999 53897.759116 0.067559 999 999 999 999 999 999 999
 SDSS8719 999 0.117800 999 19.417189 -0.002507 -0.021755 0.160818 -0.066263 0.023437 999 999 53690.032958 0.105491 999 999 999 999 999 999 999
 SDSS15057 999 0.299000 999 21.845547 -0.002308 -2.485172 0.546381 -0.058952 0.057614 999 999 54017.259626 0.388519 999 999 999 999 999 999 999
 SDSS18325 999 0.255000 999 21.276613 -0.002493 0.389611 0.369150 -0.055409 0.044006 999 999 54378.647441 0.426743 999 999 999 999 999 999 999
 SDSS15365 999 0.178000 999 20.502469 -0.002656 0.829779 0.230779 -0.036892 0.027502 999 999 54038.073791 0.184414 999 999 999 999 999 999 999
 SDSS18466 999 0.213000 999 21.091875 -0.001325 -0.175725 0.240757 0.031689 0.033378 999 999 54381.411254 0.342262 999 999 999 999 999 999 999
 03D1au 999 0.504300 999 23.004979 -0.001756 1.274492 0.150041 -0.012602 0.029883 999 999 52909.746023 0.214901 999 999 999 999 999 999 999
 05D3mq 999 0.246000 999 21.502892 0.000857 -0.683953 0.170455 -0.000701 0.025951 999 999 53575.757835 0.158330 999 999 999 999 999 999 999
 SDSS6196 999 0.280700 999 21.551275 -0.002613 -1.516343 0.541642 -0.016628 0.045766 999 999 53669.471528 0.518804 999 999 999 999 999 999 999
 sn1996c 999 0.029590 999 16.626484 0.002384 0.660038 0.128383 0.064465 0.029153 999 999 50129.043543 0.340235 999 999 999 999 999 999 999
 sn2005eq 999 0.028977 999 16.264198 0.000230 1.425046 0.076787 -0.024144 0.021606 999 999 53654.866208 0.089238 999 999 999 999 999 999 999
 05D2dw 999 0.417000 999 22.471023 0.002501 1.142620 0.164498 -0.013333 0.024821 999 999 53454.421231 0.129347 999 999 999 999 999 999 999
 SDSS17629 999 0.136900 999 20.057010 -0.001949 -0.347325 0.145387 0.060295 0.026646 999 999 54370.399723 0.111947 999 999 999 999 999 999 999
 SDSS15425 999 0.159890 999 19.905474 -0.001011 0.971049 0.165353 -0.006088 0.022704 999 999 54038.060541 0.150337 999 999 999 999 999 999 999
 SDSS15356 999 0.276000 999 21.436654 -0.002605 -0.704671 0.477150 -0.049381 0.045073 999 999 54029.242262 0.461113 999 999 999 999 999 999 999
 SDSS16618 999 0.193200 999 20.463684 -0.002221 -0.828073 0.613032 -0.098028 0.032475 999 999 54067.237816 0.709098 999 999 999 999 999 999 999
 SDSS18485 999 0.279000 999 21.277676 -0.001325 1.315896 0.411243 -0.088085 0.039232 999 999 54388.937522 0.453917 999 999 999 999 999 999 999
 SDSS15440 999 0.253000 999 21.586027 -0.001647 -0.620079 0.492308 0.065982 0.042564 999 999 54031.000228 0.416298 999 999 999 999 999 999 999
 06D3do 999 0.726000 999 23.884083 0.000854 0.624587 0.481406 -0.069251 0.051563 999 999 53849.501846 1.312885 999 999 999 999 999 999 999
 05D3ht 999 0.901000 999 24.365312 0.000841 0.896779 0.385747 -0.155318 0.056740 999 999 53489.252650 0.458764 999 999 999 999 999 999 999
 sn2006td 999 0.015878 999 15.702572 0.000259 -1.321482 0.107545 0.090453 0.027013 999 999 54098.981085 0.237671 999 999 999 999 999 999 999
 03D4dy 999 0.610000 999 23.244928 -0.002347 1.141310 0.182595 -0.097292 0.035769 999 999 52904.252695 0.258011 999 999 999 999 999 999 999
 sn2005ki 999 0.019607 999 15.523457 0.001680 -1.388274 0.030336 -0.097066 0.019539 999 999 53705.227776 0.049657 999 999 999 999 999 999 999
 05D4fo 999 0.373000 999 22.438177 -0.002361 -0.702947 0.087785 -0.052482 0.022457 999 999 53658.222690 0.079897 999 999 999 999 999 999 999
 05D4fg 999 0.839000 999 24.158402 -0.002358 0.274524 0.266251 -0.157183 0.055950 999 999 53641.770858 0.414999 999 999 999 999 999 999 999
 SDSS13038 999 0.104000 999 19.204125 -0.002677 1.419682 0.145965 -0.023152 0.023005 999 999 53988.649484 0.135882 999 999 999 999 999 999 999
 sn2004l 999 0.032309 999 17.348396 0.001817 -0.986520 0.239022 0.172698 0.029102 999 999 53031.303257 0.674824 999 999 999 999 999 999 999
 sn1992bo 999 0.018509 999 15.766251 0.000838 -2.013561 0.066260 -0.042919 0.029150 999 999 48986.149318 0.068970 999 999 999 999 999 999 999
 sn1999gp 999 0.026745 999 16.000928 -0.000144 1.787591 0.120552 -0.025787 0.029800 999 999 51550.794410 0.125313 999 999 999 999 999 999 999
 04D3fk 999 0.357800 999 22.515137 0.000857 -0.388285 0.080018 0.077931 0.023218 999 999 53126.929253 0.083668 999 999 999 999 999 999 999
 SDSS15901 999 0.199000 999 20.772925 -0.001921 0.030169 0.255847 -0.040623 0.029762 999 999 54045.458219 0.203832 999 999 999 999 999 999 999
 04D1kj 999 0.585000 999 23.338034 -0.001723 0.218358 0.125724 -0.064278 0.029201 999 999 53297.243696 0.167557 999 999 999 999 999 999 999
 SDSS16473 999 0.211000 999 20.737511 -0.002512 -1.073843 0.872394 -0.148381 0.041368 999 999 54062.359810 0.840221 999 999 999 999 999 999 999
 SDSS18787 999 0.193000 999 21.199876 -0.001985 0.145952 0.431160 0.035639 0.031868 999 999 54387.249498 0.448845 999 999 999 999 999 999 999
 04D1jg 999 0.584200 999 23.274673 -0.001739 0.265139 0.157624 -0.104812 0.033376 999 999 53273.566657 0.213785 999 999 999 999 999 999 999
 SDSS12855 999 0.172000 999 20.779867 -0.002540 -1.920446 0.298146 0.040954 0.034820 999 999 53996.151183 0.327522 999 999 999 999 999 999 999
 SDSS19207 999 0.258700 999 21.464732 -0.002572 0.432044 0.550573 0.007856 0.050474 999 999 54382.872913 0.760303 999 999 999 999 999 999 999
 sn2006bq 999 0.021905 999 16.188509 0.000108 -1.517211 0.066239 0.048974 0.021465 999 999 53848.251180 0.181222 999 999 999 999 999 999 999
 SDSS18602 999 0.135000 999 20.088880 -0.002642 0.915687 0.181607 0.062159 0.027930 999 999 54393.768359 0.132746 999 999 999 999 999 999 999
 SDSS18030 999 0.156410 999 20.383474 -0.002536 -0.605784 0.244977 -0.052017 0.033507 999 999 54373.102750 0.201512 999 999 999 999 999 999 999
 sn2005bg 999 0.023100 999 15.846775 0.003152 0.397300 0.056076 -0.032754 0.018761 999 999 53469.933625 0.117960 999 999 999 999 999 999 999
 SDSS8495 999 0.214400 999 20.818350 -0.002594 0.752167 0.463394 -0.023089 0.041462 999 999 53689.900333 0.345174 999 999 999 999 999 999 999
 SDSS18855 999 0.127830 999 19.698372 -0.001310 0.248032 0.143795 -0.027861 0.022131 999 999 54385.974692 0.208064 999 999 999 999 999 999 999
 sn2002hd 999 0.035001 999 16.755430 0.001581 -0.962990 0.474568 0.000222 0.024298 999 999 52576.318172 0.628830 999 999 999 999 999 999 999
 sn2006n 999 0.014277 999 15.040801 0.000905 -1.897033 0.060596 -0.079203 0.022052 999 999 53760.672681 0.151761 999 999 999 999 999 999 999
 04D2mh 999 0.590000 999 23.388154 0.002505 1.587101 0.172897 0.016650 0.032904 999 999 53376.340356 0.248400 999 999 999 999 999 999 999
 05D1ck 999 0.617000 999 24.070295 -0.001749 -0.093070 0.231872 0.100517 0.037885 999 999 53628.258666 0.263476 999 999 999 999 999 999 999
 SDSS1371 999 0.119090 999 19.049935 -0.002679 0.789719 0.095863 -0.101320 0.021578 999 999 53633.310774 0.106025 999 999 999 999 999 999 999
 05D2fq 999 0.733000 999 23.988541 0.002500 0.838786 0.315580 -0.075985 0.057288 999 999 53463.304839 0.466921 999 999 999 999 999 999 999
 SDSS17825 999 0.161000 999 20.408751 -0.001890 -0.148782 0.157980 0.006304 0.026670 999 999 54367.018267 0.156551 999 999 999 999 999 999 999
 05D3jb 999 0.745000 999 23.907688 0.000827 0.929965 0.231185 -0.067399 0.049903 999 999 53515.297965 0.249993 999 999 999 999 999 999 999
 SDSS20040 999 0.285000 999 21.245810 -0.002519 0.705247 0.626454 -0.110405 0.043845 999 999 54410.789271 0.500217 999 999 999 999 999 999 999
 SDSS5957 999 0.279600 999 21.447920 -0.001834 -0.182417 0.425323 -0.121728 0.041114 999 999 53666.669007 0.379346 999 999 999 999 999 999 999
 06D4dh 999 0.303000 999 21.440799 -0.002351 0.517061 0.063109 -0.161646 0.021599 999 999 53956.881029 0.067128 999 999 999 999 999 999 999
 04D3nr 999 0.960000 999 24.542654 0.000832 0.255322 0.484257 0.020838 0.057414 999 999 53185.960328 0.598631 999 999 999 999 999 999 999
 06D2fb 999 0.124000 999 19.757668 0.002506 -0.356581 0.055093 -0.019405 0.024626 999 999 53853.756893 0.079592 999 999 999 999 999 999 999
 SDSS15467 999 0.210410 999 20.590353 -0.002351 0.801229 0.260760 -0.067888 0.033458 999 999 54038.902834 0.194572 999 999 999 999 999 999 999
 sn2000cn 999 0.023493 999 16.529699 0.000125 -2.502067 0.153712 0.081454 0.023199 999 999 51707.308060 0.067348 999 999 999 999 999 999 999
 04D4ic 999 0.687000 999 24.111013 -0.002345 -1.001269 0.392092 -0.021505 0.072152 999 999 53256.439139 0.661091 999 999 999 999 999 999 999
 sn2004ey 999 0.015800 999 14.666218 -0.000261 0.097351 0.017739 -0.132941 0.018006 999 999 53304.539857 0.021588 999 999 999 999 999 999 999
 04D4bq 999 0.550000 999 23.340024 -0.002348 0.654082 0.260186 0.099765 0.038562 999 999 53193.687235 0.298458 999 999 999 999 999 999 999
 sn2005hc 999 0.045890 999 17.322151 -0.002015 0.739743 0.025726 -0.028235 0.011882 999 999 53667.801240 0.034021 999 999 999 999 999 999 999
 sn2007co 999 0.026962 999 16.484280 0.000216 -0.137983 0.061148 0.105137 0.020374 999 999 54265.212074 0.056628 999 999 999 999 999 999 999
 SDSS14157 999 0.211500 999 20.480206 -0.001219 1.140932 0.267326 -0.057045 0.031928 999 999 54013.954323 0.251476 999 999 999 999 999 999 999
 SDSS13641 999 0.210000 999 20.760390 -0.002658 1.026362 0.283987 -0.031030 0.032116 999 999 54004.831406 0.290530 999 999 999 999 999 999 999
 sn1992ae 999 0.075000 999 18.413923 -0.000851 -0.709690 0.155148 -0.022177 0.053599 999 999 48804.257424 0.546544 999 999 999 999 999 999 999
 06D3bz 999 0.727000 999 23.933994 0.000849 -0.800252 0.409455 -0.105100 0.067134 999 999 53776.525095 0.434675 999 999 999 999 999 999 999
 SDSS13689 999 0.251600 999 20.966389 -0.002569 1.161818 0.379407 -0.147851 0.037578 999 999 54000.151276 0.474475 999 999 999 999 999 999 999
 sn2007qe 999 0.024000 999 16.049623 -0.000282 0.760378 0.045647 0.052277 0.026197 999 999 54429.852078 0.037482 999 999 999 999 999 999 999
 SDSS17552 999 0.250000 999 21.301459 -0.002399 1.242384 0.405564 0.000388 0.041978 999 999 54357.266589 0.494452 999 999 999 999 999 999 999
 05D2by 999 0.891000 999 24.532125 0.002505 1.372187 0.488476 -0.026021 0.061261 999 999 53413.566005 0.776317 999 999 999 999 999 999 999
 SDSS13578 999 0.228000 999 21.066779 -0.002335 -0.245567 0.366030 -0.040249 0.036473 999 999 53998.759096 0.388320 999 999 999 999 999 999 999
 04D3dd 999 1.002000 999 24.973020 0.000862 0.740052 0.682471 -0.013890 0.072119 999 999 53113.472845 1.158521 999 999 999 999 999 999 999
 04D3df 999 0.470000 999 23.535864 0.000865 -2.058239 0.146853 0.109352 0.030013 999 999 53119.614462 0.190293 999 999 999 999 999 999 999
 06D3el 999 0.519000 999 22.877346 0.000873 0.769341 0.108674 -0.144104 0.027025 999 999 53894.381276 0.121228 999 999 999 999 999 999 999
 sn1998ef 999 0.017742 999 14.826690 -0.000149 -1.171419 0.118723 -0.074054 0.022309 999 999 51113.760903 0.099727 999 999 999 999 999 999 999
 SDSS7143 999 0.304000 999 22.054783 -0.002666 -0.476112 0.602350 0.011500 0.044090 999 999 53677.791573 0.575546 999 999 999 999 999 999 999
 sn2006mo 999 0.037002 999 17.386647 -0.000069 -2.128233 0.109144 0.007801 0.030342 999 999 54047.627357 0.271334 999 999 999 999 999 999 999
 04D4gg 999 0.424000 999 22.728260 -0.002362 1.236654 0.138164 0.082904 0.026715 999 999 53246.782520 0.122220 999 999 999 999 999 999 999
 SDSS18617 999 0.322000 999 22.008573 -0.002663 -0.255631 0.885113 -0.021544 0.056984 999 999 54381.329074 1.229608 999 999 999 999 999 999 999
 sn2006an 999 0.064001 999 18.052270 0.002431 0.645153 0.208645 -0.044878 0.028875 999 999 53790.529531 0.510410 999 999 999 999 999 999 999
 SDSS15161 999 0.249540 999 21.202184 -0.001808 -0.284985 0.307327 -0.053997 0.041325 999 999 54025.356725 0.359192 999 999 999 999 999 999 999
 SDSS12779 999 0.079950 999 19.147954 -0.002092 -0.561930 0.261460 0.096216 0.029585 999 999 53971.726962 0.973423 999 999 999 999 999 999 999
 sn1999aw 999 0.038000 999 16.749560 0.002264 2.021492 0.126893 -0.049362 0.027288 999 999 51254.754728 0.194283 999 999 999 999 999 999 999
 04D4an 999 0.613000 999 24.014226 -0.002354 -0.333216 0.402605 0.021178 0.041616 999 999 53183.682454 0.494502 999 999 999 999 999 999 999
 sn2003fa 999 0.039361 999 16.674963 -0.000297 1.530300 0.093937 -0.062080 0.021702 999 999 52807.526341 0.066698 999 999 999 999 999 999 999
 SDSS19425 999 0.211600 999 21.641611 -0.002421 -1.603835 0.466125 0.130590 0.056057 999 999 54392.868002 0.422081 999 999 999 999 999 999 999
